Energy,Value,Error,Offset
5.0,6.786524853421812,0.001,on-axis
6.0,893.9809579631917,0.001,on-axis
7.0,1064.1406199688604,0.0011,on-axis
8.0,1120.395714142541,0.0011,on-axis
9.0,1247.0641394276156,0.0012,on-axis
10.0,1392.95066167511,0.0012,on-axis
11.0,1566.7791237680972,0.0012,on-axis
12.0,1679.688393132991,0.0012,on-axis
13.0,1848.2133388512352,0.0012,on-axis
14.0,2089.4243291235907,0.0012,on-axis
15.0,2312.5432607943476,0.0012,on-axis
16.0,2447.840409346346,0.0012,on-axis
17.0,2602.3420068120063,0.0012,on-axis
18.0,2844.410631394563,0.0012,on-axis
19.0,2960.721787416974,0.0012,on-axis
20.0,3081.4164285451347,0.0012,on-axis
21.0,3312.7988550869745,0.0012,on-axis
22.0,3496.1940098319233,0.0012,on-axis
23.0,3661.4521131900106,0.0012,on-axis
24.0,3773.5539241415836,0.0013,on-axis
25.0,3837.0736619025142,0.0013,on-axis
26.0,3864.6161126042384,0.0013,on-axis
27.0,3870.872560153601,0.0013,on-axis
28.0,3765.325005837631,0.0014,on-axis
29.0,3742.7774363111353,0.0014,on-axis
30.0,3681.7783797647126,0.0014,on-axis
31.0,3371.0764646918337,0.0015,on-axis
32.0,2983.7475244298803,0.0016,on-axis
33.0,2734.272497663718,0.0017,on-axis
34.0,2563.56126580411,0.0018,on-axis
35.0,2471.903712043848,0.0019,on-axis
36.0,2434.0172327990344,0.0019,on-axis
37.0,2184.6438333434367,0.002,on-axis
38.0,2862.066627958297,0.0018,on-axis
39.0,13674.854610438013,0.0009,on-axis
40.0,39678.790542347204,0.0005,on-axis
41.0,54176.932274944746,0.0004,on-axis
42.0,33518.052543638936,0.0006,on-axis
43.0,7963.240076634438,0.0012,on-axis
44.0,411.2100091703363,0.0055,on-axis
